"Week End","Week End Last Year","Region","Crude Volumes For The Week","Percent Of Capacity","4 Week Average","4 Week Average Last Year","YTD Average","YTD Average Last Year","Unit"
"01/10/2006","01/11/2005","Quebec & Eastern Canada","130.280","92.530","134.440","143.900","130.540","141.770","thousand cubic metres per day"
"01/10/2006","01/11/2005","Western Canada","98.930","101.260","97.780","89.970","99.350","94.550","thousand cubic metres per day"
"01/17/2006","01/18/2005","Ontario","61.970","83.400","62.330","69.690","61.810","69.930","thousand cubic metres per day"
"01/17/2006","01/18/2005","Quebec & Eastern Canada","138.020","98.030","134.420","142.560","133.030","141.270","thousand cubic metres per day"
"01/17/2006","01/18/2005","Western Canada","97.600","99.900","99.040","93.430","98.770","93.920","thousand cubic metres per day"
"01/24/2006","01/25/2005","Ontario","60.200","81.030","61.410","68.590","61.410","68.590","thousand cubic metres per day"
"01/24/2006","01/25/2005","Quebec & Eastern Canada","139.200","98.870","134.570","142.760","134.570","142.760","thousand cubic metres per day"
"01/24/2006","01/25/2005","Western Canada","96.280","98.540","98.150","93.690","98.150","93.690","thousand cubic metres per day"
"01/31/2006","02/01/2005","Ontario","64.300","86.540","62.090","67.200","61.980","68.010","thousand cubic metres per day"
"01/31/2006","02/01/2005","Quebec & Eastern Canada","135.970","96.570","135.870","140.880","134.850","141.770","thousand cubic metres per day"
"01/31/2006","02/01/2005","Western Canada","94.720","96.950","96.880","94.370","97.460","94.330","thousand cubic metres per day"
"02/07/2006","02/08/2005","Ontario","64.790","87.200","62.820","66.980","62.450","68.000","thousand cubic metres per day"
"02/07/2006","02/08/2005","Quebec & Eastern Canada","137.130","97.400","137.580","140.850","135.230","141.160","thousand cubic metres per day"
"02/07/2006","02/08/2005","Western Canada","100.420","102.790","97.250","95.010","97.950","94.860","thousand cubic metres per day"
"02/14/2006","02/15/2005","Ontario","61.940","83.360","62.810","66.580","62.380","68.010","thousand cubic metres per day"
"02/14/2006","02/15/2005","Quebec & Eastern Canada","138.020","98.030","137.580","140.610","135.630","140.890","thousand cubic metres per day"
"02/14/2006","02/15/2005","Western Canada","98.080","100.380","97.370","96.100","97.970","95.160","thousand cubic metres per day"
"02/21/2006","02/22/2005","Ontario","66.260","89.180","64.320","67.270","62.870","67.930","thousand cubic metres per day"
"02/21/2006","02/22/2005","Quebec & Eastern Canada","135.350","96.140","136.620","138.720","135.600","140.740","thousand cubic metres per day"
"02/21/2006","02/22/2005","Western Canada","98.280","100.590","97.870","96.940","98.010","95.320","thousand cubic metres per day"
"02/28/2006","03/01/2005","Ontario","65.610","88.310","64.650","68.050","63.170","68.030","thousand cubic metres per day"
"02/28/2006","03/01/2005","Quebec & Eastern Canada","137.900","97.940","137.100","141.110","135.850","141.480","thousand cubic metres per day"
"02/28/2006","03/01/2005","Western Canada","94.620","96.850","97.850","96.570","97.630","95.320","thousand cubic metres per day"
"03/07/2006","03/08/2005","Ontario","62.210","83.730","64.010","68.490","63.070","68.200","thousand cubic metres per day"
"03/07/2006","03/08/2005","Quebec & Eastern Canada","136.280","93.610","136.890","142.990","135.890","141.890","thousand cubic metres per day"
"03/07/2006","03/08/2005","Western Canada","90.620","92.750","95.400","94.370","96.930","94.660","thousand cubic metres per day"
"03/14/2006","03/15/2005","Ontario","62.630","84.300","64.180","68.680","63.030","68.260","thousand cubic metres per day"
"03/14/2006","03/15/2005","Quebec & Eastern Canada","133.900","91.970","135.860","144.340","135.710","142.150","thousand cubic metres per day"
"03/14/2006","03/15/2005","Western Canada","88.910","91.000","93.110","92.040","96.200","94.030","thousand cubic metres per day"
"03/21/2006","03/22/2005","Ontario","66.450","89.430","64.230","68.790","63.320","68.220","thousand cubic metres per day"
"03/21/2006","03/22/2005","Quebec & Eastern Canada","140.710","96.650","137.200","145.570","136.130","142.350","thousand cubic metres per day"
"03/21/2006","03/22/2005","Western Canada","89.090","91.180","90.810","88.750","95.610","93.130","thousand cubic metres per day"
"03/28/2006","03/29/2005","Ontario","65.730","88.470","64.260","68.520","63.510","68.180","thousand cubic metres per day"
"03/28/2006","03/29/2005","Quebec & Eastern Canada","143.280","98.420","138.540","145.390","136.680","142.680","thousand cubic metres per day"
"03/28/2006","03/29/2005","Western Canada","95.560","97.810","91.040","86.000","95.600","92.460","thousand cubic metres per day"
"04/04/2006","04/05/2005","Ontario","64.320","86.560","64.780","68.310","63.560","68.230","thousand cubic metres per day"
"04/04/2006","04/05/2005","Quebec & Eastern Canada","140.230","96.320","139.530","143.200","136.930","142.270","thousand cubic metres per day"
"04/04/2006","04/05/2005","Western Canada","77.270","79.090","87.710","82.280","94.300","91.130","thousand cubic metres per day"
"04/11/2006","04/12/2005","Ontario","46.190","62.170","60.670","67.840","62.400","68.140","thousand cubic metres per day"
"04/11/2006","04/12/2005","Quebec & Eastern Canada","119.020","81.760","135.810","141.960","135.740","142.100","thousand cubic metres per day"
"04/11/2006","04/12/2005","Western Canada","73.160","74.880","83.770","77.810","92.890","89.700","thousand cubic metres per day"
"04/18/2006","04/19/2005","Ontario","50.290","67.680","56.630","66.880","61.650","67.880","thousand cubic metres per day"
"04/18/2006","04/19/2005","Quebec & Eastern Canada","134.380","92.300","134.230","139.960","135.650","141.750","thousand cubic metres per day"
"04/18/2006","04/19/2005","Western Canada","71.140","72.810","79.280","75.040","91.530","88.600","thousand cubic metres per day"
"04/25/2006","04/26/2005","Ontario","50.620","68.120","52.850","65.370","61.000","67.520","thousand cubic metres per day"
"04/25/2006","04/26/2005","Quebec & Eastern Canada","136.780","93.950","132.600","137.330","135.720","141.420","thousand cubic metres per day"
"04/25/2006","04/26/2005","Western Canada","64.180","65.690","71.440","74.610","89.920","88.260","thousand cubic metres per day"
"05/02/2006","05/03/2005","Ontario","50.760","68.320","49.460","64.680","60.430","67.440","thousand cubic metres per day"
"05/02/2006","05/03/2005","Quebec & Eastern Canada","121.840","83.690","128.010","138.780","134.950","141.490","thousand cubic metres per day"
"05/02/2006","05/03/2005","Western Canada","70.740","72.400","69.810","76.900","88.850","87.960","thousand cubic metres per day"
"05/09/2006","05/10/2005","Ontario","51.320","69.070","50.750","64.600","59.950","67.400","thousand cubic metres per day"
"05/09/2006","05/10/2005","Quebec & Eastern Canada","104.840","72.020","124.460","139.720","133.360","141.590","thousand cubic metres per day"
"05/09/2006","05/10/2005","Western Canada","76.990","78.800","70.760","83.390","88.230","88.370","thousand cubic metres per day"
"05/16/2006","05/17/2005","Ontario","50.480","67.940","50.790","65.270","59.480","67.360","thousand cubic metres per day"
"05/16/2006","05/17/2005","Quebec & Eastern Canada","109.060","74.910","118.130","139.540","132.150","141.310","thousand cubic metres per day"
"05/16/2006","05/17/2005","Western Canada","80.030","81.920","72.990","90.080","87.820","88.900","thousand cubic metres per day"
"05/23/2006","05/24/2005","Ontario","47.950","64.540","50.130","67.760","58.930","67.560","thousand cubic metres per day"
"05/23/2006","05/24/2005","Quebec & Eastern Canada","105.040","72.150","110.200","136.770","130.860","140.540","thousand cubic metres per day"
"05/23/2006","05/24/2005","Western Canada","75.010","76.770","75.690","94.600","87.210","89.460","thousand cubic metres per day"
"05/30/2006","05/31/2005","Ontario","60.790","81.810","52.630","68.740","59.010","67.670","thousand cubic metres per day"
"05/30/2006","05/31/2005","Quebec & Eastern Canada","123.420","84.780","110.590","133.660","130.520","140.070","thousand cubic metres per day"
"05/30/2006","05/31/2005","Western Canada","83.570","85.540","78.900","98.460","87.040","89.870","thousand cubic metres per day"
"06/06/2006","06/07/2005","Ontario","62.920","84.680","55.530","69.370","59.180","67.740","thousand cubic metres per day"
"06/06/2006","06/07/2005","Quebec & Eastern Canada","133.460","91.680","117.750","129.320","130.650","139.460","thousand cubic metres per day"
"06/06/2006","06/07/2005","Western Canada","80.360","82.250","79.740","98.800","86.750","90.190","thousand cubic metres per day"
"06/13/2006","06/14/2005","Ontario","66.360","89.310","59.500","69.090","59.480","67.650","thousand cubic metres per day"
"06/13/2006","06/14/2005","Quebec & Eastern Canada","134.650","92.490","124.150","128.630","130.810","139.200","thousand cubic metres per day"
"06/13/2006","06/14/2005","Western Canada","80.910","82.820","79.960","97.950","86.510","90.410","thousand cubic metres per day"
"06/20/2006","06/21/2005","Ontario","67.320","90.610","64.350","67.100","59.790","67.490","thousand cubic metres per day"
"06/20/2006","06/21/2005","Quebec & Eastern Canada","133.800","91.900","131.330","131.650","130.930","139.110","thousand cubic metres per day"
"06/20/2006","06/21/2005","Western Canada","78.520","80.370","80.840","97.690","86.190","90.780","thousand cubic metres per day"
"06/27/2006","06/28/2005","Ontario","46.580","62.700","60.800","65.350","59.290","67.320","thousand cubic metres per day"
"06/27/2006","06/28/2005","Quebec & Eastern Canada","141.090","96.910","135.750","134.040","131.320","139.140","thousand cubic metres per day"
"06/27/2006","06/28/2005","Western Canada","87.920","89.990","81.930","97.420","86.260","91.030","thousand cubic metres per day"
"07/04/2006","07/05/2005","Ontario","63.840","85.920","61.030","62.930","59.450","67.030","thousand cubic metres per day"
"07/04/2006","07/05/2005","Quebec & Eastern Canada","143.540","98.590","138.270","137.790","131.780","139.210","thousand cubic metres per day"
"07/04/2006","07/05/2005","Western Canada","80.990","82.890","82.090","97.450","86.060","91.260","thousand cubic metres per day"
"07/11/2006","07/12/2005","Ontario","63.860","85.950","60.400","59.240","59.610","66.450","thousand cubic metres per day"
"07/11/2006","07/12/2005","Quebec & Eastern Canada","142.620","97.970","140.260","140.250","132.160","139.350","thousand cubic metres per day"
"07/11/2006","07/12/2005","Western Canada","96.450","98.720","85.970","97.240","86.430","91.380","thousand cubic metres per day"
"07/18/2006","07/19/2005","Ontario","64.730","87.120","59.750","56.370","59.790","65.960","thousand cubic metres per day"
"07/18/2006","07/19/2005","Quebec & Eastern Canada","143.450","98.540","142.680","141.540","132.550","139.450","thousand cubic metres per day"
"07/18/2006","07/19/2005","Western Canada","99.730","102.080","91.270","95.780","86.890","91.470","thousand cubic metres per day"
"07/25/2006","07/26/2005","Ontario","67.290","90.570","64.930","56.680","60.040","65.900","thousand cubic metres per day"
"07/25/2006","07/26/2005","Quebec & Eastern Canada","143.310","98.440","143.230","142.050","132.910","139.530","thousand cubic metres per day"
"07/25/2006","07/26/2005","Western Canada","100.480","102.850","94.410","94.410","87.340","91.480","thousand cubic metres per day"
"08/01/2006","08/02/2005","Ontario","66.380","89.340","65.570","58.490","60.240","65.930","thousand cubic metres per day"
"08/01/2006","08/02/2005","Quebec & Eastern Canada","144.000","98.910","143.350","142.990","133.270","139.700","thousand cubic metres per day"
"08/01/2006","08/02/2005","Western Canada","99.450","101.800","99.030","93.250","87.740","91.520","thousand cubic metres per day"
"08/08/2006","08/09/2005","Ontario","65.260","87.840","65.920","62.290","60.400","65.930","thousand cubic metres per day"
"08/08/2006","08/09/2005","Quebec & Eastern Canada","142.910","98.170","143.420","142.920","133.570","139.790","thousand cubic metres per day"
"08/08/2006","08/09/2005","Western Canada","95.340","97.580","98.750","88.310","87.970","91.000","thousand cubic metres per day"
"08/15/2006","08/16/2005","Ontario","66.730","89.820","66.420","65.930","60.590","65.950","thousand cubic metres per day"
"08/15/2006","08/16/2005","Quebec & Eastern Canada","145.720","100.090","143.990","142.780","133.940","139.850","thousand cubic metres per day"
"08/15/2006","08/16/2005","Western Canada","97.180","99.470","98.120","86.260","88.250","90.840","thousand cubic metres per day"
"08/22/2006","08/23/2005","Ontario","64.230","86.450","65.650","66.550","60.700","65.980","thousand cubic metres per day"
"08/22/2006","08/23/2005","Quebec & Eastern Canada","145.370","99.850","144.500","143.300","134.280","139.970","thousand cubic metres per day"
"08/22/2006","08/23/2005","Western Canada","101.700","104.100","98.420","85.380","88.650","90.770","thousand cubic metres per day"
"08/29/2006","08/30/2005","Ontario","68.010","91.530","66.060","65.930","60.910","65.930","thousand cubic metres per day"
"08/29/2006","08/30/2005","Quebec & Eastern Canada","144.920","99.540","144.730","142.520","134.580","140.020","thousand cubic metres per day"
"08/29/2006","08/30/2005","Western Canada","100.020","102.380","98.560","87.320","88.970","91.040","thousand cubic metres per day"
"09/05/2006","09/06/2005","Ontario","69.830","93.990","67.200","64.120","61.160","65.730","thousand cubic metres per day"
"09/05/2006","09/06/2005","Quebec & Eastern Canada","142.130","97.630","144.540","142.520","134.790","140.100","thousand cubic metres per day"
"09/05/2006","09/06/2005","Western Canada","100.320","102.680","99.810","94.180","89.290","91.350","thousand cubic metres per day"
"09/12/2006","09/13/2005","Ontario","68.660","92.410","67.680","62.260","61.360","65.550","thousand cubic metres per day"
"09/12/2006","09/13/2005","Quebec & Eastern Canada","141.990","97.530","143.600","142.690","134.980","140.160","thousand cubic metres per day"
"09/12/2006","09/13/2005","Western Canada","100.090","102.450","100.530","95.000","89.580","91.290","thousand cubic metres per day"
"09/19/2006","09/20/2005","Ontario","63.770","85.830","67.570","60.500","61.420","65.400","thousand cubic metres per day"
